index,trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,trace_name_original,trace_chunk
349,"bucket0$966,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$278,:3,:6001",
350,"bucket0$967,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$279,:3,:6001",
351,"bucket0$968,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$280,:3,:6001",
352,"bucket0$969,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$281,:3,:6001",
353,"bucket3$104,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,"bucket2$28,:3,:6001",
354,"bucket0$970,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$282,:3,:6001",
355,"bucket0$971,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$283,:3,:6001",
356,"bucket0$972,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$284,:3,:6001",
357,"bucket1$143,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,"bucket1$43,:3,:6001",
358,"bucket1$144,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,"bucket1$44,:3,:6001",
359,"bucket1$145,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,"bucket1$45,:3,:6001",
360,"bucket1$146,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,"bucket1$46,:3,:6001",
361,"bucket0$973,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$285,:3,:6001",
362,"bucket0$974,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$286,:3,:6001",
363,"bucket3$105,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,"bucket2$29,:3,:6001",
364,"bucket0$975,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$287,:3,:6001",
365,"bucket0$976,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$288,:3,:6001",
366,"bucket0$977,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$289,:3,:6001",
367,"bucket0$978,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$290,:3,:6001",
368,"bucket0$979,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$291,:3,:6001",
369,"bucket0$980,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$292,:3,:6001",
370,"bucket3$106,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,"bucket2$30,:3,:6001",
371,"bucket0$981,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$293,:3,:6001",
372,"bucket0$982,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$294,:3,:6001",
373,"bucket0$983,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$295,:3,:6001",
374,"bucket0$984,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$296,:3,:6001",
375,"bucket0$985,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$297,:3,:6001",
376,"bucket0$986,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$298,:3,:6001",
377,"bucket1$147,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,"bucket1$47,:3,:6001",
378,"bucket0$987,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$299,:3,:6001",
379,"bucket0$988,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$300,:3,:6001",
380,"bucket0$989,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$301,:3,:6001",
381,"bucket0$990,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$302,:3,:6001",
382,"bucket0$991,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$303,:3,:6001",
383,"bucket3$107,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,"bucket2$31,:3,:6001",
384,"bucket3$108,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,"bucket2$32,:3,:6001",
385,"bucket0$992,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$304,:3,:6001",
386,"bucket1$148,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,"bucket1$48,:3,:6001",
387,"bucket1$149,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,"bucket1$49,:3,:6001",
388,"bucket0$993,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$305,:3,:6001",
389,"bucket0$994,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$306,:3,:6001",
390,"bucket1$150,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,"bucket1$50,:3,:6001",
391,"bucket0$995,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$307,:3,:6001",
392,"bucket0$996,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$308,:3,:6001",
393,"bucket3$109,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,"bucket2$33,:3,:6001",
394,"bucket0$997,:3,:6001",,MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,"bucket0$309,:3,:6001",
395,"bucket0$998,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$310,:3,:6001",
396,"bucket0$999,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$311,:3,:6001",
397,"bucket0$1000,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$312,:3,:6001",
398,"bucket1$151,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,"bucket1$51,:3,:6001",
399,"bucket0$1001,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$313,:3,:6001",
400,"bucket0$1002,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$314,:3,:6001",
401,"bucket0$1003,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$315,:3,:6001",
402,"bucket0$1004,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$316,:3,:6001",
403,"bucket0$1005,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$317,:3,:6001",
404,"bucket0$1006,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$318,:3,:6001",
405,"bucket0$1007,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$319,:3,:6001",
406,"bucket0$1008,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$320,:3,:6001",
407,"bucket0$1009,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$321,:3,:6001",
408,"bucket0$1010,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$322,:3,:6001",
409,"bucket0$1011,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$323,:3,:6001",
410,"bucket0$1012,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$324,:3,:6001",
411,"bucket0$1013,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$325,:3,:6001",
412,"bucket0$1014,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$326,:3,:6001",
413,"bucket0$1015,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$327,:3,:6001",
414,"bucket3$110,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,"bucket2$34,:3,:6001",
415,"bucket0$1016,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$328,:3,:6001",
416,"bucket1$152,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,"bucket1$52,:3,:6001",
417,"bucket0$1017,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$329,:3,:6001",
418,"bucket3$111,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,"bucket2$35,:3,:6001",
419,"bucket3$112,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,"bucket2$36,:3,:6001",
420,"bucket0$1018,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$330,:3,:6001",
421,"bucket0$1019,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$331,:3,:6001",
422,"bucket1$153,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,"bucket1$53,:3,:6001",
423,"bucket1$154,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,"bucket1$54,:3,:6001",
424,"bucket0$1020,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$332,:3,:6001",
425,"bucket0$1021,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$333,:3,:6001",
426,"bucket0$1022,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$334,:3,:6001",
427,"bucket0$1023,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$335,:3,:6001",
428,"bucket2$0,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$336,:3,:6001",
429,"bucket2$1,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$337,:3,:6001",
430,"bucket3$113,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,"bucket2$37,:3,:6001",
431,"bucket2$2,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$338,:3,:6001",
432,"bucket2$3,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$339,:3,:6001",
433,"bucket2$4,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$340,:3,:6001",
434,"bucket2$5,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$341,:3,:6001",
435,"bucket2$6,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$342,:3,:6001",
436,"bucket2$7,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$343,:3,:6001",
437,"bucket2$8,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$344,:3,:6001",
438,"bucket2$9,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$345,:3,:6001",
439,"bucket2$10,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$346,:3,:6001",
440,"bucket2$11,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$347,:3,:6001",
441,"bucket2$12,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$348,:3,:6001",
442,"bucket2$13,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$349,:3,:6001",
443,"bucket2$14,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$350,:3,:6001",
444,"bucket2$15,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$351,:3,:6001",
445,"bucket3$114,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,"bucket2$38,:3,:6001",
446,"bucket2$16,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$352,:3,:6001",
447,"bucket2$17,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$353,:3,:6001",
448,"bucket2$18,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$354,:3,:6001",
449,"bucket2$19,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$355,:3,:6001",
450,"bucket2$20,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$356,:3,:6001",
451,"bucket2$21,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$357,:3,:6001",
452,"bucket2$22,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$358,:3,:6001",
453,"bucket2$23,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$359,:3,:6001",
454,"bucket2$24,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$360,:3,:6001",
455,"bucket2$25,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$361,:3,:6001",
456,"bucket1$155,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,"bucket1$55,:3,:6001",
457,"bucket2$26,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$362,:3,:6001",
458,"bucket2$27,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$363,:3,:6001",
459,"bucket2$28,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$364,:3,:6001",
460,"bucket2$29,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$365,:3,:6001",
461,"bucket2$30,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$366,:3,:6001",
462,"bucket2$31,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$367,:3,:6001",
463,"bucket2$32,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$368,:3,:6001",
464,"bucket3$115,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,"bucket2$39,:3,:6001",
465,"bucket2$33,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$369,:3,:6001",
466,"bucket1$156,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,"bucket1$56,:3,:6001",
467,"bucket3$116,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,"bucket2$40,:3,:6001",
468,"bucket2$34,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$370,:3,:6001",
469,"bucket3$117,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,"bucket2$41,:3,:6001",
470,"bucket1$157,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,"bucket1$57,:3,:6001",
471,"bucket2$35,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$371,:3,:6001",
472,"bucket1$158,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,"bucket1$58,:3,:6001",
473,"bucket2$36,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$372,:3,:6001",
474,"bucket2$37,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$373,:3,:6001",
475,"bucket2$38,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$374,:3,:6001",
476,"bucket2$39,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$375,:3,:6001",
477,"bucket2$40,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$376,:3,:6001",
478,"bucket3$118,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,"bucket2$42,:3,:6001",
479,"bucket1$159,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,"bucket1$59,:3,:6001",
480,"bucket2$41,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$377,:3,:6001",
481,"bucket2$42,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$378,:3,:6001",
482,"bucket3$119,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,"bucket2$43,:3,:6001",
483,"bucket2$43,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$379,:3,:6001",
484,"bucket2$44,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$380,:3,:6001",
485,"bucket2$45,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$381,:3,:6001",
486,"bucket1$160,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,"bucket1$60,:3,:6001",
487,"bucket2$46,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$382,:3,:6001",
488,"bucket2$47,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$383,:3,:6001",
489,"bucket2$48,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$384,:3,:6001",
490,"bucket2$49,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$385,:3,:6001",
491,"bucket2$50,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$386,:3,:6001",
492,"bucket2$51,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$387,:3,:6001",
493,"bucket2$52,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$388,:3,:6001",
494,"bucket2$53,:3,:6001",,MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,"bucket0$389,:3,:6001",
495,"bucket2$54,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$390,:3,:6001",
496,"bucket2$55,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$391,:3,:6001",
497,"bucket3$120,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,"bucket2$44,:3,:6001",
498,"bucket2$56,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$392,:3,:6001",
499,"bucket2$57,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$393,:3,:6001",
500,"bucket3$121,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,"bucket2$45,:3,:6001",
501,"bucket2$58,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$394,:3,:6001",
502,"bucket2$59,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$395,:3,:6001",
503,"bucket2$60,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$396,:3,:6001",
504,"bucket2$61,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$397,:3,:6001",
505,"bucket1$161,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,"bucket1$61,:3,:6001",
506,"bucket2$62,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$398,:3,:6001",
507,"bucket2$63,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$399,:3,:6001",
508,"bucket2$64,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$400,:3,:6001",
509,"bucket3$122,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,"bucket2$46,:3,:6001",
510,"bucket2$65,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$401,:3,:6001",
511,"bucket2$66,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$402,:3,:6001",
512,"bucket2$67,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$403,:3,:6001",
513,"bucket1$162,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,"bucket1$62,:3,:6001",
514,"bucket2$68,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$404,:3,:6001",
515,"bucket2$69,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$405,:3,:6001",
516,"bucket2$70,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$406,:3,:6001",
517,"bucket3$123,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,"bucket2$47,:3,:6001",
518,"bucket2$71,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$407,:3,:6001",
519,"bucket2$72,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$408,:3,:6001",
520,"bucket2$73,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$409,:3,:6001",
521,"bucket1$163,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,"bucket1$63,:3,:6001",
522,"bucket2$74,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$410,:3,:6001",
523,"bucket2$75,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$411,:3,:6001",
524,"bucket2$76,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$412,:3,:6001",
525,"bucket2$77,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$413,:3,:6001",
526,"bucket2$78,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$414,:3,:6001",
527,"bucket1$164,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,test,"bucket1$64,:3,:6001",
528,"bucket2$79,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$415,:3,:6001",
529,"bucket2$80,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$416,:3,:6001",
530,"bucket2$81,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$417,:3,:6001",
531,"bucket2$82,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$418,:3,:6001",
532,"bucket2$83,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$419,:3,:6001",
533,"bucket2$84,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$420,:3,:6001",
534,"bucket3$124,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,dev,"bucket2$48,:3,:6001",
535,"bucket2$85,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$421,:3,:6001",
536,"bucket2$86,:3,:6001",,MQ,BAM,14.8171,-61.1445,670.0,,,3000,100.0,ZNE,train,"bucket0$422,:3,:6001",
